Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
ENTA,Enanta Pharmaceuticals Inc.,12.6600,13.95; 13.53; 13.19; 13.23; 13.16; 12.67; 12.03; 11.24; 11.73; 11.28; 11.07; 11.35; 11.7; 11.51; 11.9; 11.44; 12.07; 12.64; 12.66,Zelicapavir (EDP-323) - (RSVPED),NCT06601192,Respiratory Syncytial Virus RSV-A and RSV-B,phase2,Trial Planned,Topline Data,2027-12-31,"Phase 2b study planned in 3Q 2026. Phase 2b topline data expected in 2027. Phase 2a additional data presented at ESCMID, formerly ECCMID on April 13, 2025. Phase 2 data reported an antiviral effect for the primary and secondary virology endpoints in the overall population, with a viral load decline of 1.4 log at the end of treatment in Part 2, noted December 9, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,368132291,2026-06-18 08:55:34,29078380
BEAM,Beam Therapeutics Inc.,34.1400,28.64; 29.79; 31.89; 32.8; 32.93; 31.14; 28.96; 29.55; 32.84; 29.4; 29.78; 30.47; 29.49; 29.41; 29.03; 31.12; 30.99; 32.48; 34.14,BEAM-304,,Phenylketonuria (PKU),phase0,IND Clearance,Conference Presentation,2026-07-06,"Updated preclinical data for BEAM-304 will be presented at the FASEB Genome Engineering: Research and Applications Conference, taking place July 6-9, 2026. IND cleared by the FDA, noted June 18, 2026. Phase 1/2 study planned. Preclinical data demonstrated that BEAM-304 normalized plasma Phe levels in PKU mouse models at clinically relevant doses with robust on-target editing in the liver.",,100,100,Bull -% / Neutral -% / Bear -%,3512296366,2026-06-18 08:51:45,102879214
COYA,Coya Therapeutics Inc.,4.9200,4.81; 4.71; 4.77; 4.83; 4.82; 4.91; 4.73; 4.64; 4.87; 4.42; 4.55; 4.48; 4.41; 4.64; 4.74; 4.89; 4.82; 5.03; 4.92,COYA 302 - (ALSTARS),NCT07161999,Amyotrophic Lateral Sclerosis (ALS),phase2,Enrollment Initiation,Conference Presentation,2026-06-24,"Phase 2 data to be shared at ENCALS Meeting 2026 on June 24, 2026. Data reported that the first cohort of patients in the ALSTARS trial entered the blinded active-treatment extension phase, with all participants receiving COYA 302 following completion of the 24-week placebo-controlled phase, noted June 8, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,115409340,2026-06-18 08:44:00,23457183
PRME,Prime Medicine Inc.,3.2300,2.97; 2.97; 3.3; 3.4; 3.55; 3.4; 3.21; 3.14; 3.47; 3.06; 2.96; 2.88; 2.71; 2.82; 2.775; 2.9; 2.87; 3.16; 3.23,PM577,,Wilson's Disease (WD),phase0,Ongoing,Initial Data,2027-12-31,"Preclinical update shared at AASLD noted that PM577 is currently advancing in vivo programs, as noted on November 7, 2025. CTA cleared by Medsafe (New Zealand Health Authority), Phase 1/2 study planned, noted June 18, 2026. IND planned in 1H 2026, initial data expected in 2027.",,100,100,Bull -% / Neutral -% / Bear -%,583394367,2026-06-18 08:25:18,180617451
DFTX,Definium Therapeutics Inc.,24.4800,22.5; 22.88; 23.52; 23.48; 24.19; 24.06; 22.86; 23.59; 24.59; 23.55; 23.02; 22.95; 23.24; 24.11; 24.75; 23.77; 24.16; 24.43; 24.48,DT120 ODT (Lysergide (LSD)) - (Ascend),NCT06941844,major depressive disorder (MDD),phase3,Trial Planned,,2027-12-31,Phase 2b study results showed the potential antidepressant effects of DT120. Phase 3 topline data from the 12-week double-blind period is anticipated in 2027.,,100,100,Bull -% / Neutral -% / Bear -%,2669954848,2026-06-18 08:12:45,109066783
LXEO,"Lexeo Therapeutics, Inc.",4.9300,5.11; 5.14; 5.09; 5.08; 5.14; 4.81; 4.51; 4.5; 4.78; 4.37; 4.21; 4.24; 4.13; 4.2; 4.37; 4.65; 4.75; 4.98; 4.93,LX2006 - (SUNRISE-FA),NCT05445323,Cardiac Friedreich’s Ataxia,phase3,Trial Planned,Topline Data,2027-12-31,"Phase 1/2 findings in JAMA Cardiology demonstrate LX2006 generally well tolerated, with early signs of efficacy, noted June 17, 2026. Phase 3 is planned to be initiated by the end of June 2026, with the FDA on protocol design finalized, noted June 15, 2026. Phase 3 topline data expected 2H 2027. BLA submission under the AA pathway 1H 2028. Phase 1/2 study at baseline achieved 25% mean reduction in LVMI by 12 months or sooner, noted April 7, 2025. Phase 1/2 interim update reported a mean reduction in left ventricular mass index (LVMI) of 11.4% at 12 months and 18.3% at 18 months, noted July 15, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,387111656,2026-06-17 16:38:17,78521634
ENGN,enGene Therapeutics Inc.,1.7200,1.64; 1.76; 1.72; 1.78; 1.85; 1.78; 1.74; 1.67; 1.72; 1.64; 1.65; 1.67; 1.6; 1.64; 1.62; 1.77; 1.75; 1.74; 1.72,Detalimogene voraplasmid (EG-70) - (LEGEND),NCT04752722,BCG-unresponsive non-muscle invasive bladder cancer (NMIBC),phase3,Data Released,Topline Data,2026-12-31,"Phase 2 12-month complete response data and subsequent FDA engagement for BLA initiation planned for 2H 2026. Phase 2 data results demonstrated that patients treated with detalimogene achieved a 54% complete response (CR) at any time and a 43% CR rate at six months. The progression rate to muscle-invasive or advanced disease was low, at 3.2%, noted May 7, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,115221882,2026-06-17 12:15:27,66989466
OCUL,Ocular Therapeutix Inc.,9.4300,8.23; 8.29; 8.54; 9.15; 9.01; 8.93; 8.31; 8.35; 8.8; 8.25; 8.16; 8.47; 8.74; 8.7; 8.94; 8.99; 8.94; 9.64; 9.43,AXPAXLI (OTX-TKI) - (SOL-R),NCT06495918,Wet age-related macular degeneration (wet AMD),phase3,Ongoing,Topline Data,2028-03-31,"Phase 3 FDA agreed that year-one SOL-R efficacy data is no longer required for initial marketing approval, Ocular is strategically extending the double-blinded masking of the 631-patient SOL-R trial out to Week 96, noted June 17, 2026. Phase 3 data expected in 1Q 2028.",,100,100,Bull -% / Neutral -% / Bear -%,2064796176,2026-06-17 11:44:17,218960358
OCUL,Ocular Therapeutix Inc.,9.4300,8.23; 8.29; 8.54; 9.15; 9.01; 8.93; 8.31; 8.35; 8.8; 8.25; 8.16; 8.47; 8.74; 8.7; 8.94; 8.99; 8.94; 9.64; 9.43,AXPAXLI (OTX-TKI) - (SOL-1),NCT06223958,Wet Age-related Macular Degeneration (AMD),phase4,Trial Planned,Submission,2026-12-31,"NDA submission planned 4Q 2026. Additional Phase 3 data post-hoc analysis shared at the 14th Annual Vit-Buckle Society (VBS) Meeting demonstrated robust CSFT control with a median time of 39 weeks and 46 weeks to ≥30 and ≥75 uM increases from Week 8, noted April 13, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,2064796176,2026-06-17 11:40:48,218960358
CNTB,Connect Biopharma Holdings Limited,2.0000,2.35; 2.4; 2.4; 2.38; 2.49; 2.34; 2.15; 2.23; 2.3; 2.17; 2.2; 2.12; 2.08; 2.1; 2.12; 2.06; 1.99; 2.08; 2,Rademikibart - (Seabreeze STAT Asthma),NCT06940141,Asthma,phase2,Enrollment Conclusion,Topline Data,2026-09-30,"Phase 2b enrollment to be completed in June 2026. Phase 2b topline data expected in September 2026.  Phase 2b presentation due at ERS reported that a reduction in asthma exacerbations was observed in subgroups with at least one high type 2 inflammatory biomarker at baseline, with a 63% reduction in patients with high EOS and a 69% reduction in patients with high FeNO, noted September 29, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,125927706,2026-06-17 11:08:36,62963853
ELTX,Elicio Therapeutics Inc.,3.8500,9.95; 10.03; 10.77; 10.61; 11.44; 12.12; 11.49; 12.53; 13.93; 13.26; 13.55; 14.2; 14.3; 13.94; 14.85; 4.08; 2.76; 4.71; 3.85,ELI-002 - (AMPLIFY-7P),NCT05726864,mKRAS-driven cancers,phase2,Data Released,Conference Presentation,2026-06-24,"Phase 2 detailed results to be shared at KOL on June 24, 2026. Phase 2 reported that three microsatellite-stable (MSS) patients who failed ELI-002 7P monotherapy achieved 100% confirmed complete radiographic and metabolic responses upon receiving subsequent nivolumab (anti-PD-1) checkpoint therapy. The data suggest ELI-002 7P successfully primed persistent mutant KRAS-specific T-cells to synergize with immunotherapy, prompting Elicio to launch a new Phase 1 combination study in PDAC to rapidly assess this synergy and optimize its upcoming Phase 3 adjuvant protocol, noted June 17, 2026. Phase 2 AMPLIFY-7P study of ELI-002 7P in adjuvant pancreatic cancer did not meet its pre-specified primary disease-free survival (DFS) endpoint, though post-hoc analysis showed significant DFS improvement in completely resected R0 patients, noted June 15, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,73481412,2026-06-17 08:15:52,19086081
QURE,uniQure N.V.,46.2900,24.19; 25.15; 25.17; 24.85; 28.53; 28.22; 26.76; 29.88; 27.99; 26.45; 27; 26.46; 26.82; 26.82; 27.57; 27.87; 26.99; 48.16; 46.29,AMT-130,NCT04120493,Huntington's disease,phase4,Trial Planned,Submission,2026-09-30,"Phase 1/2 study can serve as the primary basis of a BLA for AA with FDA based on a 3-year analysis, noted June 17, 2026. BLA submission planned 3Q 2026. Type A meeting resulted in the FDA not agreeing that the data is sufficient to support a marketing application, noted March 2, 2026. Phase 1/2 study met primary endpoint, noted September 24, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,2919393881,2026-06-17 07:12:41,63067485
DMAC,DiaMedica Therapeutics Inc.,5.8500,5.91; 6.32; 6.1; 6.16; 5.99; 5.84; 5.77; 5.65; 5.84; 5.64; 5.61; 5.42; 5.33; 5.46; 5.65; 5.63; 5.69; 5.73; 5.85,DM199 (rinvecalinase alfa),NCT06875141,Preeclampsia (PE),phase2,Trial Planned,Initial Data,2026-06-30,"Phase 2 interim results of DM199 for preeclampsia showed significant blood pressure reduction and safety confirmation noted on July 17, 2025. Received written FDA feedback regarding its nonclinical reproductive toxicity program for DM199 in preeclampsia and is initiating a rat PK and activity study to support a future U.S. IND application, noted June 16, 2026",,100,100,Bull -% / Neutral -% / Bear -%,315217568,2026-06-16 17:06:31,53883345
VSTM,Verastem Inc.,4.1200,4.24; 4.36; 4.25; 4.29; 4.33; 4.19; 3.81; 3.62; 3.86; 3.71; 3.67; 3.82; 3.76; 3.94; 4.1; 4; 4.01; 4.17; 4.12,VS-7375 - (TARGET-D 101),,KRAS G12D Advanced Solid Tumors,phase1,Enrollment Initiation,Initial Data,2026-06-23,"FDA granted Fast track designation, noted June 3, 2026. Phase 1/2 data due on June 23, 2026. Dosed the first patient in the registration-directed Phase 2 TARGET-D 201 trial, noted June 16, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,362039393,2026-06-16 16:31:28,87873639
IRD,Opus Genetics Inc.,4.0700,4.26; 4.09; 4.14; 4.2; 4.36; 4.12; 3.99; 4.2; 4.64; 4.03; 4.03; 4.08; 3.89; 3.91; 4.04; 3.915; 3.9; 4.06; 4.07,OPGx-BEST1,NCT07185256,Bestrophin-1 (BEST1)-related IRD.,phase1,Ongoing,Full Results,2026-09-30,"Phase 1/2 full cohort data expected in September 2026.  Phase 1/2 initial from sentinel participant showed OPGx-BEST1 was well tolerated with no ocular inflammation, treatment-related adverse events, or dose-limiting toxicities at three months, noted February 27, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,336042948,2026-06-16 16:17:45,82565835
FBLG,FibroBiologics Inc.,0.7702,1.05; 1.06; 1.12; 1.13; 1.16; 1.12; 1.05; 1.07; 1.07; 1.03; 1.01; 0.93; 0.9539; 0.9640000000000001; 0.9309999999999999; 0.893; 0.81; 0.8; 0.7702,CYWC628,NCT07096934,"Wound Healing, diabetic foot ulcers (DFU)",phase1,Ongoing,,2026-09-30,"First patient dosed in a Phase 1/2 clinical trial evaluating CYWC628 for the treatment of diabetic foot ulcers, with the study designed to assess safety, tolerability, and efficacy versus standard of care, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,4158396,2026-06-16 08:59:15,5399112
CLDI,Calidi Biotherapeutics Inc.,0.1689,0.1758; 0.1772; 0.191; 0.19; 0.185; 0.1835; 0.1801; 0.1656; 0.174; 0.16899999999999998; 0.175; 0.175; 0.1693; 0.16899999999999998; 0.1536; 0.1621; 0.159; 0.152; 0.1689,CLD-401,,Oncology,phase0,Trial Planned,Submission,2026-12-31,"Received positive pre-IND regulatory feedback from the FDA, with an IND application submission targeted by year-end 2026, noted June 16, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,3261733,2026-06-16 08:21:55,19311625
BIOA,BioAge Labs Inc.,20.7700,16.61; 16.2; 16.95; 17.05; 17.29; 17.2; 16.54; 16.04; 17.02; 15.7; 15.51; 15.8; 15.48; 16.45; 18.04; 19.84; 20.49; 19.99; 20.77,BGE-102,,"Healthy participants, obesity",phase2,Data Released,,2027-08-31,"Phase 2 proof-of-concept trial dosed its first participant with elevated cardiovascular risk, with topline data anticipated in the second half of 2026, with data anticipated in mid-2027. Noted June 16, 2026",,100,100,Bull -% / Neutral -% / Bear -%,923283285,2026-06-16 08:15:28,44452734
ENTX,Entera Bio Ltd.,1.2100,1.24; 1.21; 1.19; 1.22; 1.35; 1.27; 1.25; 1.22; 1.22; 1.18; 1.2; 1.22; 1.17; 1.16; 1.23; 1.21; 1.18; 1.2; 1.21,EB613,NCT04003467,Osteoporosis,phase3,Trial Planned,Topline Data,2028-12-31,"Phase 2 data presented at ENDO showed that a single-tablet EB613 achieved a PK/PD profile comparable to Forteo and multi-tablet EB613, noted on June 16, 2026. Phase 3 planned late 2026, with topline results anticipated 2H 2028.",,100,100,Bull -% / Neutral -% / Bear -%,59641183,2026-06-16 07:43:43,49290234
IVVD,Invivyd Inc.,0.9699,1.1; 1.1; 1.13; 1.13; 1.14; 1.22; 1.14; 1.1; 1.11; 1.03; 1.02; 0.99; 0.9009; 0.8125; 0.77; 0.8686; 0.8918; 0.9312; 0.9699,VYD2311 - (LIBERTY),NCT07298434,COVID vaccine,phase3,Ongoing,Topline Data,2026-09-30,"Phase 3 topline data expected 3Q 2026. Phase 3 enrollment completed, noted June 16, 2026. Phase 3 study alignment with FDA reached, noted February 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,285739768,2026-06-16 07:32:26,294607452
KTTA,Pasithea Therapeutics Corp.,0.5000,0.6998; 0.6801; 0.6929; 0.6952; 0.7153; 0.715; 0.645; 0.6382; 0.6199; 0.585; 0.5756; 0.58; 0.5802; 0.608; 0.5911; 0.56; 0.51; 0.5023; 0.5,PAS-004,NCT06961565,Neurofibromatosis Type 1 (NF1) and solid tumors,phase1,Data Released,Interim Data,2026-12-31,"Phase 1/1b efficacy data to be shared in 4Q 2026. Orphan Drug Designation granted by the FDA, noted June 2, 2026. Rare Pediatric Disease Designation granted by the FDA, noted April 20, 2026. Fast track designation granted by the FDA, noted April 1, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,16707224,2026-06-16 07:29:47,33414448
NBP,NovaBridge Biosciences,1.5000,1.77; 1.86; 1.87; 1.87; 1.84; 1.71; 1.71; 1.75; 1.8; 1.645; 1.56; 1.59; 1.53; 1.47; 1.49; 1.47; 1.51; 1.57; 1.5,Givastomig (CLDN18.2 x 4-1BB bispecific antibody),NCT04900818,"HER2-negative metastatic gastric cancer, solid tumors",phase2,Ongoing,Full Results,2026-12-31,"Fast Track Designation granted by the FDA, noted June 16, 2026. Phase 1b combination gastric cancer data to be shared at medical presentation in 2H 2026.  Potential to begin Accelerated Approval Pathway Phase 3 study as early as year-end 2026. Phase 2  ongoing. Phase 1b data for givastomig in combination with nivolumab and mFOLFOX6 showed 77% ORR at 8 mg/kg and 73% ORR at 12 mg/kg in 1L HER2-negative metastatic gastric cancer, with a median PFS of 16.9 months for 8 mg/kg, announced January 6, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,173072538,2026-06-16 07:17:51,115381692
GILD,Gilead Sciences Inc.,123.7600,133.47944373401538; 132.8535725703325; 132.81383471867008; 135.32725383631714; 133.54898497442457; 130.24080882352942; 126.73394341432225; 128.1446371483376; 128.33339194373403; 128.3135230179028; 127.2604699488491; 124.67750959079284; 120.68385549872123; 125.04508471867008; 124.76691975703325; 124.3; 127.23; 125.45; 123.76,Yeztugo (lenacapavir) 300-mg tablet - (PURPOSE 2),NCT04925752,HIV as pre-exposure prophylaxis (PrEP),phase5,,,2027-02-02,"PDUFA date of February 2, 2027.",,100,100,Bull -% / Neutral -% / Bear -%,153656687606,2026-06-16 03:40:19,1241569874
VTGN,Vistagen Therapeutics Inc.,0.6702,0.647; 0.6367; 0.6241; 0.6333; 0.63; 0.6475; 0.58; 0.5601; 0.5756; 0.5439; 0.5372; 0.5378; 0.5351; 0.5731; 0.5762; 0.573; 0.69; 0.69; 0.6702,PH94B - (PALISADE-4),NCT06615557,Social Anxiety Disorder (SAD),phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 last patient completed, noted May 8, 2026. Phase 3 trials remain on track to produce top-line results in June 2026. Phase 3 PALISADE-4 trial initiated September 23, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,27499950,2026-06-15 16:40:23,41032453
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),15.6300,16.25; 15.87; 16.15; 16.15; 15.96; 15.19; 15.18; 15.03; 15.45; 15.6; 15.74; 15.72; 15.68; 15.87; 15.91; 15.77; 15.66; 15.42; 15.63,Oveporexton (TAK-861-2001),NCT05687903,Narcolepsy type 1 (NT1),phase5,Data Released,Regulatory Decision,2026-09-30,PDUFA PR date of 3Q 2026.,,100,100,Bull -% / Neutral -% / Bear -%,2239943990,2026-06-15 15:52:31,143310556
INBX,Inhibrx Biosciences Inc.,93.0500,101.32; 106.85; 103; 103.98; 104.01; 99.29; 93.63; 95.22; 91.25; 87.01; 89.13; 89.1; 89.47; 93.54; 92.2; 93.51; 93.11; 94.2; 93.05,ozekibart (INBRX-109) in combination with FOLFIRI - (ChonDRAgon),NCT04950075,"Advanced or metastatic, unresectable colorectal adenocarcinoma (CRC), Chondrosarcoma",phase5,Ongoing,Regulatory Decision,2027-04-14,"PDUFA date on April 14, 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1365153857,2026-06-15 09:46:05,14671186
SNSE,Sensei Biotherapeutics Inc.,13.8500,17.79; 16.47; 16.65; 17.59; 21.14; 19.79; 16.095; 15.845; 16.6; 14.65; 13; 12.63; 11.41; 10.79; 13; 13.85; 14.53,Serabelisib and sapanisertib (FTH-PIK-201) - (PIKTOR),NCT06463028,Endometrial Cancer,phase2,Ongoing,Topline Data,2026-12-31,Phase 2 ongoing on track to shared topline data in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,18585883,2026-06-15 08:40:15,1341941
FTH,Faeth Therapeutics Inc.,17.8200,17.79; 16.47; 16.65; 17.59; 21.14; 19.79; 16.095; 15.845; 16.6; 14.65; 13; 12.63; 11.41; 10.79; 13; 13.85; 14.53; 16.65; 17.82,Serabelisib and sapanisertib (FTH-PIK-201) - (PIKTOR),NCT06463028,Endometrial Cancer,phase2,Ongoing,Topline Data,2026-12-31,Phase 2 ongoing on track to shared topline data in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,23913389,2026-06-15 08:40:15,1341941
SYRE,Spyre Therapeutics Inc.,88.3400,74.05; 73.65; 72.51; 72.11; 73.5; 70.54; 69.16; 73.52; 78.48; 73.65; 72; 76.44; 75.08; 80.77; 80.79; 83.58; 83.41; 87.49; 88.34,"SPY001, SPY002, SPY003 - (SKYLINE)",NCT07012395,Crohn's disease,phase2,Data Released,Interim Data,2026-09-30,"Phase 2 part A topline data study achieved its primary endpoint, noted June 15, 2026. Phase 2 topline data expected for SPY002 and SPY003 in mid-2026 and the third quarter of 2026, respectively with Part B data due in 2027.",,100,100,Bull -% / Neutral -% / Bear -%,7671556290,2026-06-15 08:20:03,86841253
