Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
ARGX,argenx SE,924.6000,888.65; 887.18; 912.46; 927.77; 909.5; 939.68; 916.8; 919.94; 915.3; 909.49; 877.62; 876.25; 859.43; 862.93; 857.97; 860.55; 846.19; 874.74; 851.72; 924.6,Efgartigimod (ARGX-113) - (ADVANCE-NEXT),NCT04188379,Immune thrombocytopenia (ITP),phase3,Data Released,Topline Data,2027-06-30,"Phase 3 NEXT study results due in 1H 2027. Phase 3 subcutaneously (SC) trial did not meet its primary endpoint, noted November 28, 2023. Phase 3 dosing initiated, noted November 11, 2021. Phase 3 top-line data reported that trial met primary endpoint, noted May 5, 2022.",,100,100,Bull -% / Neutral -% / Bear -%,57383346245,2026-07-23 13:35:37,62062888
ZLAB,Zai Lab Limited,19.6800,18.52; 18; 18.41; 19; 19.15; 19.12; 19.08; 19.35; 19.75; 19.98; 20.49; 19.62; 19.3; 20.44; 20.75; 20.2; 20.52; 20.48; 20.5; 19.68,Efgartigimod (ARGX-113) - (ADVANCE-NEXT),NCT04188379,Immune thrombocytopenia (ITP),phase3,Data Released,Topline Data,2027-06-30,"Phase 3 NEXT study results due in 1H 2027. Phase 3 subcutaneously (SC) trial did not meet its primary endpoint, noted November 28, 2023. Phase 3 dosing initiated, noted November 11, 2021. Phase 3 top-line data reported that trial met primary endpoint, noted May 5, 2022.",,100,100,Bull -% / Neutral -% / Bear -%,2211143605,2026-07-23 13:35:37,112354858
ARGX,argenx SE,924.6000,888.65; 887.18; 912.46; 927.77; 909.5; 939.68; 916.8; 919.94; 915.3; 909.49; 877.62; 876.25; 859.43; 862.93; 857.97; 860.55; 846.19; 874.74; 851.72; 924.6,Efgartigimod - (ALKIVIA),NCT05523167,"Myositis subsets (Immune-mediated necrotizing myopathy (IMNM), anti-synthetase syndrome (ASyS), and dermatomyositis (DM))",phase3,Data Released,Topline Data,2026-09-30,"Phase 2/3 topline results due in 3Q 2026. Phase 2/3 data reported that the trial met its primary endpoint, noted November 20, 2024. Phase 2/3 data from EULAR reported that 37.5% of patients who had continuously received efgartigimod maintained their major TIS improvement from week 24. 33.3% of patients switching from placebo to efgartigimod achieved a similar major TIS improvement, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,57383346245,2026-07-23 13:24:37,62062888
SER,Serina Therapeutics Inc.,2.0900,1.82; 1.81; 1.97; 1.94; 1.92; 1.9; 1.95; 2.17; 2; 2.2; 2.14; 2.05; 2.09; 1.95; 1.98; 2.13; 2.18; 2.09; 2.17; 2.09,SER-252 (POZ-apomorphine) in combination with enFuse,NCT07422675,Parkinson’s disease,phase1,Ongoing,Interim Data,2027-06-30,"Phase 1b Cohort 1 enrollment completed, noted July 23, 2026. Company expects to provide a further update following completion of the Safety Monitoring Committee review. Phase 1b SAD study arm data due in 1H 2027.",,100,100,Bull -% / Neutral -% / Bear -%,31344785,2026-07-23 12:00:32,14997505
LLY,Eli Lilly and Company,1185.8700,1127.69; 1208.12; 1229.93; 1199.43; 1191.74; 1213.91; 1200.06; 1235.56; 1215.83; 1216.95; 1188.58; 1181.87; 1152.54; 1156.63; 1169.17; 1179.11; 1146.9; 1175.41; 1163.01; 1185.87,Retatrutide - (TRIUMPH),NCT05929066,Osteoarthritis pain of the knee and overweight or obesity,phase4,Trial Planned,Submission,2027-03-31,"Phase 3 data from the TRIUMPH-2 study demonstrated that patients lost an average of 49.6 lbs (20.8%) at 80 weeks. In the TRIUMPH-3 study, patients lost up to an average of 55.8 lbs (22.6%) at 80 weeks, noted July 23, 2026.  BLA submission planned in 1Q 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1116782881133,2026-07-23 11:53:46,941741406
BEAM,Beam Therapeutics Inc.,25.9100,33.93; 34.81; 34.95; 34.32; 33.48; 34.79; 35.32; 37.92; 36.88; 35.82; 32.68; 31; 30.89; 30.84; 28.39; 27.53; 26.33; 27.29; 26.64; 25.91,BEAM-302,NCT06389877,Severe alpha-1 antitrypsin deficiency (AATD),phase1,Ongoing,Conference Presentation,2026-09-08,"Phase 1/2 data to be presented at ERS on September 8, 2026.",European Respiratory Society International Congress (ERS26) 05/09/2026 ET - 09/09/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,2665600435,2026-07-23 08:22:46,102879214
RVMD,Revolution Medicines Inc - Ordinary Shares,188.7500,178.17; 182.08; 192.62; 187.28; 187.51; 189.24; 189.99; 190.46; 189.77; 191.13; 186.88; 183.95; 184.97; 184.44; 179.18; 186.16; 180.39; 183.29; 183.03; 188.75,Daraxonrasib (RMC-6236) - (RASolute 302),NCT06625320,Metastatic pancreatic ductal adenocarcinoma (PDAC),phase5,Ongoing,Regulatory Decision,2027-03-31,"PDUFA approval is expected around 1Q 2027 following the FDA's NDA acceptance, noted on July 22, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,40127582203,2026-07-22 16:58:26,212596462
PFE,Pfizer Inc.,25.0100,23.67; 24.29; 24.37; 24.08; 23.88; 24.32; 23.72; 24.07; 24.05; 24.25; 24.17; 24.48; 24.25; 24.82; 25.14; 25.05; 24.75; 24.94; 24.82; 25.01,TALZENNA (talazoparib) + XTANDI (enzalutamide) - (TALAPRO-3),NCT04821622,"Homologous recombination repair (HRR) gene-mutated metastatic castration-sensitive prostate cancer (mCSPC), also known as metastatic hormone-sensitive prostate cancer (mHSPC)",phase5,Ongoing,Regulatory Decision,2026-12-31,PDUFA Priority Review date expected in the last quarter of 2026.,,100,100,Bull -% / Neutral -% / Bear -%,142543098667,2026-07-22 16:52:51,5699444169
VSTM,Verastem Inc.,6.1800,3.45; 3.78; 3.82; 3.82; 4.1; 4.5; 4.46; 4.85; 5.08; 5.4; 5.53; 5.37; 5.57; 5.73; 5.77; 6.03; 5.75; 6; 5.89; 6.18,VS-7375 -(TARGET-D 202),NCT07659782,Advanced Solid Tumors,phase2,Ongoing,Interim Data,2026-12-31,"Phase 2 in advanced NSCLC dosing commenced, noted July 22, 2026. Phase 2 data expected in 2H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,543059089,2026-07-22 16:49:17,87873639
LBRX,LB Pharmaceuticals Inc,34.6200,31; 31.92; 32.64; 32.455; 31.89; 33.43; 33.41; 34.29; 34.17; 33.74; 32.95; 32.25; 32.02; 32.16; 30.59; 31.41; 30.9; 32.31; 35.84; 34.62,LB-102 - (NOVA-2),NCT07363577,Acute schizophrenia,phase3,Enrollment Initiation,Topline Data,2027-06-30,"Phase 2 data published in JAMA Psychiatry demonstrated a statistically significant benefit versus placebo at all doses studied, noted April on 22, 2026. Phase 3 trial initiated March 25, 2026. Phase 3 topline data due in 1H 2027",,100,100,Bull -% / Neutral -% / Bear -%,992785692,2026-07-22 08:19:47,28676652
BBIO,BridgeBio Pharma Inc.,82.9300,69.69; 70.24; 72.01; 74.48; 74.52; 77.19; 77.75; 77.91; 78.33; 90.17; 85.89; 83.08; 84.09; 82.66; 80.3; 81.38; 80.76; 82.45; 82.66; 82.93,Encaleret - (CALIBRATE),NCT04581629,Autosomal Dominant Hypocalcemia Type 1 (ADH1),phase5,Ongoing,Regulatory Decision,2027-05-08,"PDUFA date of May 8, 2027.",,100,100,Bull -% / Neutral -% / Bear -%,16230039727,2026-07-22 08:18:27,195707702
ARWR,Arrowhead Pharmaceuticals Inc.,86.7800,79.27; 78.89; 80.5; 81.51; 80.44; 83.99; 86.55; 86.97; 85.74; 84; 76.4; 74.11; 71.91; 71.82; 71.375; 74.3; 71.65; 74.52; 88.7; 86.78,Plozasiran (ARO-APOC3-3004) - (SHASTA-4),NCT06347016,Severe hypertriglyceridemia (sHTG),phase3,Data Released,Full Results,2026-08-30,"Phase 3 study met its primary endpoint, noted July 22, 2026. Phase 3 detailed 12-month results to be shared on August 30, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,12223572282,2026-07-22 08:16:27,140857021
ARWR,Arrowhead Pharmaceuticals Inc.,86.7800,79.27; 78.89; 80.5; 81.51; 80.44; 83.99; 86.55; 86.97; 85.74; 84; 76.4; 74.11; 71.91; 71.82; 71.375; 74.3; 71.65; 74.52; 88.7; 86.78,Plozasiran (ARO-APOC3-3003) - (SHASTA-3),NCT06347003,Severe Hypertriglyceridemia,phase3,Data Released,Conference Presentation,2026-08-30,"Phase 3 study met its primary endpoint, noted July 22, 2026. Phase 3 detailed 12-month results to be shared on August 30, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,12223572282,2026-07-22 08:16:01,140857021
RADX,Radiopharm Theranostics Limited,4.2900,4.33; 4.02; 4.13; 4.19; 4.25; 4.37; 4.35; 4.24; 4.3261; 4.28; 4.37; 4.33; 4.3; 4.33; 4.29; 4.43; 4.28; 4.29; 4.29; 4.29,RAD101,NCT06777433,Brain Mets,phase2,Data Released,Interim Data,2026-12-31,"Phase 2b data demonstrated 93% concordance with MRI across all evaluable lesions, meeting the trial's primary endpoint, noted July 22, 2026. 14 patients with available data from six-month follow-up and biopsy show preliminary 86% (12/14) Sensitivity (secondary objective). Specificity data will be available in 4Q 2026.",,100,100,Bull -% / Neutral -% / Bear -%,54714892,2026-07-22 07:33:00,12754054
CRIS,Curis Inc.,4.6700,4.116; 6.42; 8.84; 10.442; 8.441999999999998; 6.932; 5.94; 5.29; 4.935; 4.96; 4.96; 4.75; 4.65; 4.73; 4.98; 4.63; 4.52; 4.75; 4.94; 4.67,Emavusertib (CA-4948) and Zanubrutinib - (TakeAim CLL),NCT07271667,Chronic Lymphocytic Leukemia,phase2,Ongoing,Interim Data,2026-12-31,Phase enrolment is ongoing with data from 5-10 patients expected in December 2026.,,100,100,Bull -% / Neutral -% / Bear -%,9101526,2026-07-22 07:28:52,1948935
SMMT,Summit Therapeutics Inc.,14.9800,14.18; 14.01; 14.32; 14.57; 14.38; 15.42; 15.93; 15.88; 15.69; 15.48; 15.25; 15.3; 15.47; 15.07; 13.76; 13.81; 13.5; 14.63; 14.74; 14.98,Ivonescimab plus platinum-doublet chemotherapy - (HARMONi),NCT06396065,"EGFR-mutated, locally advanced or metastatic non-squamous non-small cell lung cancer (NSCLC)",phase5,Ongoing,Regulatory Decision,2026-11-14,"PDUFA date of November 14, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,11626916422,2026-07-22 07:06:02,776162645
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,lifonebart (VHB937),NCT07094516,Alzheimer's disease,phase2,Ongoing,Initial Data,2029-12-31,Phase 2 ongoing with data in 2029.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 21:04:10,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,lifonebart (VHB937) - (ASTRALS),NCT0664381,Amyotrophic Lateral Sclerosis (ALS),phase2,Ongoing,Interim Data,2026-12-31,"Phase 2 is ongoing, with data expected in 2026.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 21:02:17,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,EDI048,NCT07249463,Cryptosporidiosis infection,phase2,Ongoing,Interim Data,2027-12-31,Phase 2 study ongoing on healthy adults with data expected in 2027.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 21:00:58,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,RYDAPT (midostaurin),NCT03591510,"Acute myeloid leukemia, pediatrics",phase2,Ongoing,Interim Data,2026-12-31,Phase 2 study ongoing with data expected in 2026.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:59:04,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Vijoice (alpelisib),NCT05948943,Lymphatic Malformation,phase3,Ongoing,Interim Data,2030-12-31,Phase 2/3 ongoing with data in 2030.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:54:17,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,luxdegalutamide,NCT06991556,Metastatic hormonal sensitive prostate cancer,phase2,Ongoing,Interim Data,2032-12-31,Phase 2 study ongoing with data expected in 2032.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:51:38,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,luxdegalutamide,NCT07047118,Metastatic castration resistant prostate cancer,phase2,Ongoing,Interim Data,2030-12-31,Phase 2 study ongoing with data expected in 2030.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:49:27,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Pluvicto (lutetium (177Lu) vipivotide tetraxetan) - (PSMA-DC),NCT05939414,Oligometastatic prostate cancer,phase3,Ongoing,Interim Data,2028-12-31,"Phase 3 is ongoing, with data expected in 2028.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:47:36,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Pelabresib (DAK539) - (MANIFEST-3),NCT07357727,Myelofibrosis,phase3,Data Released,Interim Data,2028-12-31,"Phase 3 data expected in 2028. Phase 2 trial presentation at ASCO on June 2, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:42:52,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,LUTATHERA (lutetium Lu 177) - (NETTER-3),NCT06784752,Gastroenteropancreatic neuroendocrine tumors,phase3,Ongoing,Interim Data,2028-12-31,"Phase 3 study ongoing, with data expected in 2028.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:38:36,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Fabhalta (iptacopan) - (APPRECIATE),NCT05935215,Atypical haemolytic uraemic syndrome,phase3,Ongoing,Interim Data,2028-12-31,Phase 3 study ongoing with data expected in 2028.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:33:46,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Fabhalta (iptacopan) - (APPELHUS),NCT04889430,Atypical haemolytic uraemic syndrome,phase3,Ongoing,Interim Data,2026-12-31,Phase 3 study ongoing with data expected in 2026.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:31:31,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Ianalumab - (VAYHIT1),NCT05653349,1L Immune Thrombocytopenia,phase3,Ongoing,Interim Data,2026-12-31,Phase study ongoing with data expected in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:24:45,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,225Ac-PSMA-617 - (AcTFirst),NCT06855277,Metastatic castration-resistant prostate cancer,phase3,Ongoing,Interim Data,2028-12-31,"Phase 3 study ongoing, with data expected in 2028.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:22:18,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Votoplam - (INVEST-HD),NCT07326709,Huntington’s Disease (HD),phase3,Ongoing,Interim Data,2030-12-31,Phase 3 study ongoing with data expected in 2030.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:17:42,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Rhapsido (Remibrutinib) - (REMASTER),NCT07225504,Secondary progressive multiple sclerosis,phase3,Ongoing,Interim Data,2031-12-31,"Phase 3 is ongoing, with data expected in 2031.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:11:21,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Rhapsido (Remibrutinib) - (RELIEVE),NCT06744920,Myasthenia Gravis (MG),phase3,Ongoing,Interim Data,2028-12-31,Phase 3 ongoing with data expected in 2028.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:07:41,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Rhapsido (Remibrutinib) - (REMODEL-1),NCT05147220,Multiple Sclerosis,phase3,Ongoing,Interim Data,2026-12-31,Phase 3 data expected in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:05:49,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,NIO752 - (PRESERVE),NCT07498426,Progressive Supranuclear Palsy,phase3,Ongoing,Interim Data,2029-12-31,Phase 3 data expected in 2029.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 20:03:21,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Kesimpta (Ofatumumab) and Siponimod - (NEOS),NCT04926818,Multiple Sclerosis pediatrics,phase3,Ongoing,Interim Data,2026-12-31,Phase 3 data expected in 2026.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 19:59:30,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Kesimpta (ofatumumab) - (ARTIOS),NCT04353492,Relapsing multiple sclerosis (RMS),phase4,Data Released,Submission,2026-12-31,"Regulatory submission for pediatric patients due in 2026, with new dosing regimen submission due in 2027. Phase 3b data showed an almost complete suppression of MRI activity and over 9 out of 10 participants achieving no evidence of disease activity (NEDA-3), noted September 24, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 19:55:01,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Kesimpta (ofatumumab) - (FILIOS),NCT06869785,Multiple Sclerosis new dosing regimen,phase3,Ongoing,Interim Data,2027-12-31,Phase 3 study ongoing with data expected in 2027.,,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 19:54:42,1908151679
NVS,Novartis AG,156.1400,155.12; 155.41; 157.59; 156.72; 154.14; 159.9; 155.49; 157.03; 155.17; 154.62; 154.05; 153.37; 150.36; 150.8; 152.73; 153.76; 149.56; 153.87; 153.08; 156.14,Fabhalta (iptacopan) - (APPRAISE),NCT123456,Generalized Myasthenia Gravis (gMG),phase3,Ongoing,Interim Data,2027-12-31,"Phase 3 is ongoing, with data expected in 2027.",,100,100,Bull -% / Neutral -% / Bear -%,297938803159,2026-07-21 19:52:10,1908151679
