Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
ADCT,ADC Therapeutics SA,1.0500,3.45; 3.4; 3.4; 3.17; 3.08; 1.32; 1.03; 0.9777; 1.1; 1.1; 1.06; 1.05; 1.05; 0.9963; 1.11; 1.09; 1.09; 1.15; 1.07; 1.04,ZYNLONTA (Loncastuximab Tesirine) and RITUXAN (rituximab) - (LOTIS-5),NCT04384484,Diffuse Large B-Cell Lymphoma (DLBCL),phase4,Trial Planned,Submission,2026-12-31,"sBLA submission planned for the year end 2026. Phase 3 trial data  met its primary endpoint. While TEAE rates were comparable, the test arm had  Grade 5 adverse events, primarily in patients over 75.  Noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,133550716,2026-06-24 08:18:56,127191158
CVKD,Cadrenal Therapeutics Inc.,3.2186,5; 4.96; 4.7; 4.35; 4.19; 4.31; 4.44; 4.21; 3.95; 4.14; 4.03; 3.7; 3.33; 3.04; 3.1; 3.5; 3.18; 3.06; 2.98; 2.86,CAD-1005 (formerly VLX-1005),NCT05785819,Heparin-Induced Thrombocytopenia (HIT),phase3,Trial Planned,Conference Presentation,2026-07-12,"Phase 2 data to be shared at ISTH on July 12, 2026. Rare Pediatric Disease Designation (RPDD) request to FDA planned. Phase 2 data showed a greater than 25% absolute reduction in thrombotic events when CAD-1005 was added to standard anticoagulant therapy, noted April 30, 2026. FDA provided critical guidance for the advancement of CAD-1005 to pivotal Phase 3 in HIT.",Society on Thrombosis and Haemostasis Congress (ISTH) 22/06/2024 ET - 26/06/2024 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,9907646,2026-06-24 08:18:04,3078247
CLDI,Calidi Biotherapeutics Inc.,0.1490,0.19; 0.185; 0.1835; 0.1801; 0.1656; 0.174; 0.16899999999999998; 0.175; 0.175; 0.1693; 0.16899999999999998; 0.1536; 0.1621; 0.159; 0.152; 0.1689; 0.16; 0.156; 0.157; 0.1498,CLD-401,,Oncology,phase0,Trial Planned,Submission,2026-12-31,"Preclinical data shared at the T-cell Engager Therapeutic Summit highlighted the RedTail platform's ability to functionally overexpress complex biologics, including cytokines and T-cell engagers, noted June 24, 2026. Received positive pre-IND regulatory feedback from the FDA, with an IND application submission targeted by year-end 2026, noted June 16, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,2877432,2026-06-24 08:12:19,19311625
VKTX,Viking Therapeutics Inc.,37.5350,32.19; 32.74; 31.27; 29.29; 29.33; 29.78; 28.45; 29.24; 29.23; 27.75; 28.61; 28.75; 29.63; 29.65; 30.29; 30.38; 32.37; 34.81; 37.87; 36.99,VK2735,,Metabolic and endocrine disorders (GLP-1),phase3,Enrollment Initiation,Initial Data,2026-09-30,"Phase 3 trial commenced, noted October 21, 2025. The company expects to report the results of the study in 3Q26.",,100,100,Bull -% / Neutral -% / Bear -%,4358025310,2026-06-24 07:46:45,116105643
CYBN,Cybin Inc.,8.2800,,HLP003 (previously CYB003) - (APPROACH),NCT06820723,Major depressive disorder (MDD),phase3,Ongoing,Topline Data,2026-12-31,"Phase 3 enrollment surpassed 86%, noted June 24, 2026. Phase 3 topline data due in 4Q 2026.",,100,100,Bull -% / Neutral -% / Bear -%,413123405,2026-06-24 07:37:37,49894131
HELP,Cybin Inc.,6.2521,4.49; 4.55; 4.69; 4.55; 4.3; 4.43; 4.15; 4.01; 3.92; 3.87; 4.05; 4.3; 4.25; 4.29; 4.58; 4.67; 4.85; 4.85; 5.09; 6.02,HLP003 (previously CYB003) - (APPROACH),NCT06820723,Major depressive disorder (MDD),phase3,Ongoing,Topline Data,2026-12-31,"Phase 3 enrollment surpassed 86%, noted June 24, 2026. Phase 3 topline data due in 4Q 2026.",,100,100,Bull -% / Neutral -% / Bear -%,312828794,2026-06-24 07:37:37,50035795
RGNX,REGENXBIO Inc.,10.5200,6.89; 7.01; 7.14; 6.52; 6.69; 6.88; 6.08; 6.13; 6.34; 6.13; 6.28; 6.66; 7.07; 6.93; 7.9; 7.8; 9.07; 9.95; 9.97; 10.24,RGX-202 - (AFFINITY DUCHENNE),NCT05693142,Duchenne Muscular Dystrophy (DMD),phase4,Data Released,Submission,2026-09-30,BLA submission is on track to initiate in Q3 2026.,,100,100,Bull -% / Neutral -% / Bear -%,543858973,2026-06-24 07:33:22,51697621
ABSI,Absci Corporation,10.9550,6.08; 6.75; 6.52; 6.35; 5.94; 7.34; 6.4; 6.55; 6.83; 6.38; 6.51; 6.8; 7.27; 7; 7.18; 7.41; 8.4; 7.41; 10.075; 10.21,ABS-201 - (HEADLINE),NCT07317544,Androgenetic alopecia,phase1,Ongoing,Interim Data,2026-12-31,"Phase 1/2 PK data demonstrated a favorable safety profile. In the randomized, placebo-controlled study across four IV dose levels (150 mg to 1,800 mg), ABS-201 was well tolerated with no serious adverse events (SAEs) observed, noted June 24, 2026. Phase 1/2 PoC data expected in 2H 2026, with full proof-of-concept data expected in early 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1707939888,2026-06-24 07:32:53,155905056
VSTM,Verastem Inc.,3.5850,4.29; 4.33; 4.19; 3.81; 3.62; 3.86; 3.71; 3.67; 3.82; 3.76; 3.94; 4.1; 4; 4.01; 4.17; 4.12; 4.25; 4.21; 3.85; 3.45,VS-7375 -(TARGET-D 203),,Advanced Solid Tumors,phase2,Trial Planned,Interim Data,2026-06-30,"Phase 2 data to evaluate VS-7375 in combination with full-dose cetuximab in mCRC is expected to dose its first patient in mid-2026, with an FDA meeting to review Phase 3 pivotal trial designs planned before the end of 2026.",,100,100,Bull -% / Neutral -% / Bear -%,315026996,2026-06-24 07:24:54,87873639
VSTM,Verastem Inc.,3.5850,4.29; 4.33; 4.19; 3.81; 3.62; 3.86; 3.71; 3.67; 3.82; 3.76; 3.94; 4.1; 4; 4.01; 4.17; 4.12; 4.25; 4.21; 3.85; 3.45,VS-7375 - (TARGET-D 101),,KRAS G12D Advanced Solid Tumors,phase1,Data Released,Interim Data,2026-12-31,"FDA granted Fast track designation, noted June 3, 2026. Phase 1/2 update due in 2H 2026. FDA meeting to review Phase 3 pivotal trial designs planned before the end of 2026.  Preliminary Phase 1/2 data showed broad anti-tumor activity and a favorable safety profile across multiple solid tumors, noted June 23, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,315026996,2026-06-24 07:16:29,87873639
CALC,CalciMedica Inc.,0.7420,0.87; 0.8170000000000001; 0.8420000000000001; 0.8005; 0.8502; 0.8506; 1.06; 0.958; 0.91; 0.9315; 0.8915; 0.867; 0.87; 0.858; 0.84; 0.7554; 0.7811; 0.8033; 0.5973; 0.6262,Auxora,,Pulmonary Arterial Hypertension,phase1,Ongoing,Initial Data,2027-08-31,Phase 1b PoC ongoing with data anticipated mid-2027.,,100,100,Bull -% / Neutral -% / Bear -%,11722155,2026-06-24 07:13:08,15798031
QNRX,Quoin Pharmaceuticals Ltd.,4.2600,4.94; 5.06; 4.7701; 4.56; 4.43; 4.29; 4.49; 4.57; 4.95; 5.06; 4.7; 4.2; 4.65; 4.46; 4.62; 4.65; 4.41; 3.25; 3.83; 4.2,QRX003 - (CL-QRX003-002),NCT05521438,Netherton Syndrome,phase3,Trial Planned,,2026-12-31,"Received FDA conditional approval for QYLEKI as the proposed brand name for QRX003 in Netherton Syndrome, with a pivotal Phase 3 trial expected to initiate in H2 2026 ahead of an anticipated 2027 NDA filing, noted June 23, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,8555856,2026-06-24 07:06:16,2008417
DMAC,DiaMedica Therapeutics Inc.,6.4250,6.16; 5.99; 5.84; 5.77; 5.65; 5.84; 5.64; 5.61; 5.42; 5.33; 5.46; 5.65; 5.63; 5.69; 5.73; 5.85; 5.89; 6.28; 6.36; 6.15,DM199 (rinvecalinase alfa),NCT06875141,Preeclampsia (PE),phase2,Enrollment Initiation,,2026-06-30,"Phase 2 interim results of DM199 for preeclampsia showed significant blood pressure reduction and safety confirmation noted on July 17, 2025. Received written FDA feedback regarding its nonclinical reproductive toxicity program for DM199 in preeclampsia and is initiating a rat PK and activity study to support a future U.S. IND application, noted June 16, 2026. Dosed the first two patients in an investigator-sponsored Phase 2 open-label trial evaluating DM199 for early-onset fetal growth restriction, noted June 23, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,346200492,2026-06-23 15:34:13,53883345
OSTX,OS Therapies Incorporated,1.8210,1.98; 2.14; 1.87; 1.83; 1.8; 1.85; 1.78; 1.79; 1.74; 1.69; 1.71; 1.7; 1.72; 1.77; 1.72; 1.93; 1.82; 1.82; 1.8; 1.8,OST-HER2 (AOST-2121),NCT04974008,Resected osteosarcoma,phase4,Data Released,Submission,2026-12-31,"Phase 3 study alignment with FDA, noted June 8, 2026. BLA completion due in 2H 2026. BLA filing initiated February 2, 2025. Phase 3 data reported 75% 2.5-year overall survival for OST-HER2 vs. 47% pooled historical control, noted June 2, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,81103891,2026-06-23 15:29:59,44538106
GUTS,"Fractyl Health, Inc.",0.7889,0.841; 0.8062; 0.8672; 0.7897; 0.76; 0.7336; 0.6786; 0.67; 0.6641; 0.7318; 0.7239; 0.85; 0.85; 0.7759999999999999; 0.85; 0.8583; 0.8690000000000001; 0.8270000000000001; 0.775; 0.7989,Revita - (REMAIN-1),NCT06484114,Obesity,phase3,Ongoing,Interim Data,2026-09-30,"OLE Topline results with complementary one-year randomized data from our REMAIN-1 Midpoint Cohort in 3Q 2026, followed by topline results from our REMAIN-1 Pivotal Cohort in early 4Q 2026. 6-month endpoint data with no serious AE showed significantly reduced post-GLP-1 weight regain compared to sham treatment. Revita-treated patients also demonstrated improved lipid profiles and reduced sweet cravings, reinforcing its potential as the first durable procedural therapy for post-GLP-1 weight maintenance, noted January 29, 2026.

open-label results with complementary one-year randomized data from our REMAIN-1 Midpoint Cohort in Q3 2026, followed by topline results from our REMAIN-1 Pivotal Cohort in early Q4 2026.",,100,100,Bull -% / Neutral -% / Bear -%,125158167,2026-06-23 15:26:31,158648963
LRMR,Larimar Therapeutics Inc.,3.3650,3.49; 3.48; 3.51; 3.3; 3.2; 3.29; 3.17; 3.1; 3.5; 3.44; 3.6; 3.47; 3.59; 3.4; 3.54; 3.64; 3.66; 3.68; 3.63; 3.5,Nomlabofusp (CTI-1601),NCT04176991,Friedreich’s ataxia (FA),phase4,Trial Planned,Submission,2026-06-30,"BLA seeking accelerated approval is targeted for 2Q 2026, with commercial-scale manufacturing preparation underway. FDA granted Breakthrough Therapy Designation (BTD), noted February 24, 2026. Phase 2 study showed that nomlabofusp increased frataxin (FXN) to levels seen in asymptomatic carriers and demonstrated consistent directional improvement across four key clinical measures in Friedreich’s ataxia patients; despite seven cases of anaphylaxis, all within the first 6 weeks, long-term dosing was generally well tolerated, leading the FDA to support Larimar’s revised dosing regimen, noted September 29, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,349566083,2026-06-23 15:18:09,103882937
CNTB,Connect Biopharma Holdings Limited,2.1850,2.38; 2.49; 2.34; 2.15; 2.23; 2.3; 2.17; 2.2; 2.12; 2.08; 2.1; 2.12; 2.06; 1.99; 2.08; 2; 1.99; 2.09; 2.12; 2.07,Rademikibart - (Seabreeze STAT Asthma),NCT06940141,Asthma,phase2,Enrollment Conclusion,Topline Data,2026-09-30,"Phase 2b enrollment to be completed in June 2026. Phase 2b topline data expected in early September 2026.  Phase 2b presentation due at ERS reported that a reduction in asthma exacerbations was observed in subgroups with at least one high type 2 inflammatory biomarker at baseline, with a 63% reduction in patients with high EOS and a 69% reduction in patients with high FeNO, noted September 29, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,137576019,2026-06-23 15:07:14,62963853
CNTX,Context Therapeutics Inc.,0.5910,2.83; 2.85; 2.79; 2.42; 2.05; 2.03; 1.75; 1.71; 1.52; 1.45; 1.42; 1.39; 0.6791; 0.6503; 0.6; 0.6319; 0.6299; 0.6517; 0.5760000000000001; 0.56,CT-95 (mesothelin),NCT06756035,Solid tumors,phase1,Enrollment Initiation,Initial Data,2026-09-30,"Phase 1 first patient dosed April 9, 2025. Phase 1a initial data expected in September 2026.",,100,100,Bull -% / Neutral -% / Bear -%,54300594,2026-06-23 13:46:53,91879177
CNTX,Context Therapeutics Inc.,0.5910,2.83; 2.85; 2.79; 2.42; 2.05; 2.03; 1.75; 1.71; 1.52; 1.45; 1.42; 1.39; 0.6791; 0.6503; 0.6; 0.6319; 0.6299; 0.6517; 0.5760000000000001; 0.56,CTIM-76,NCT06515613,Various cancers,phase1,Trial Planned,Interim Data,2027-12-31,"Phase 1a initial findings establish critical clinical PoC for the asset in treating advanced, heavily pretreated PROC patients, noted June 15, 2026. Phase 1b results are expected to inform subsequent dose expansion in 2027. FDA granted Fast Track Designation, noted April 2, 2026. Phase 1 first patient dosed January 25, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,54300594,2026-06-23 13:38:34,91879177
